label,kind,c_exact,m_exact,K_exact,beta_exact,coefficient_vector,origin_count,origin_stability,origin_roots,section_angle,return_edge,edge_kind,edge_D,outside_outer_D,sign_mismatch,known_pair_supported,remote_roots
events_m_0,fold,460000000000003392166606149176053821/1000000000000000000000000000000000000,176340879561330035260599999999999997/500000000000000000000000000000000,-94419547226313617930291583907377943153966926230084973219402922809776093/2500000000000000000000000000000000000000000000000000000000000000000000,0,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-176340879561330035260599999999999997/500000000000000000000000000000000"", ""0"", ""-10"", ""11/5"", ""460000000000003392166606149176053821/1000000000000000000000000000000000000""]",0,,[],-0.8023862038175992,2.010328497117133e+17,scan_cap,-34.279728304360894,,False,False,[[2777.0896880264077]]
events_m_0,pair,4612522308143377302440327678254712218161412641979/10000000000000000000000000000000000000000000000000,176340879561330035260599999999999997/500000000000000000000000000000000,-919905329109649227504574617162696172660887053705104847311647970993501799326617185307/25000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-176340879561330035260599999999999997/500000000000000000000000000000000"", ""0"", ""-10"", ""11/5"", ""4612522308143377302440327678254712218161412641979/10000000000000000000000000000000000000000000000000""]",2,US,"[19.43828783880247, 41.15085567766678]",-0.8023842316670349,2.010328497117133e+17,scan_cap,-34.25325174289045,-0.006016073289802026,False,True,[[2798.870672400623]]
events_m_0,hopf_small,4612522308143377302440327678254712218161412641979/10000000000000000000000000000000000000000000000000,176340879561330035260599999999999997/500000000000000000000000000000000,-919905329109649227504574617162696172660887053705104847311647970993501799326617185307/25000000000000000000000000000000000000000000000000000000000000000000000000000000000,1/10000000,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-176340879561330035260599999999999997/500000000000000000000000000000000"", ""1/10000000"", ""-10"", ""11/5"", ""4612522308143377302440327678254712218161412641979/10000000000000000000000000000000000000000000000000""]",3,SUS,"[0.003080216848918032, 19.43828783880247, 41.15085567766678]",-0.8023842316619492,2.010328497117133e+17,scan_cap,-34.25325170876587,-0.006016016431164228,False,True,[[2798.870672400623]]
events_m_0,hopf,4612522308143377302440327678254712218161412641979/10000000000000000000000000000000000000000000000000,176340879561330035260599999999999997/500000000000000000000000000000000,-919905329109649227504574617162696172660887053705104847311647970993501799326617185307/25000000000000000000000000000000000000000000000000000000000000000000000000000000000,1/1000000,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-176340879561330035260599999999999997/500000000000000000000000000000000"", ""1/1000000"", ""-10"", ""11/5"", ""4612522308143377302440327678254712218161412641979/10000000000000000000000000000000000000000000000000""]",3,SUS,"[0.008372897488127267, 19.43828783880247, 41.15085567766678]",-0.8023842316161787,2.010328497117133e+17,scan_cap,-34.253251401648214,-0.006015504706311514,False,True,[[2798.870672400623]]
events_m_2,fold,219999999999999987792689257242983349/500000000000000000000000000000000000,48508063993747639111586999999999999/100000000000000000000000000000000,-14380645119499817642610077713424266985614289136606132106088829672816839/250000000000000000000000000000000000000000000000000000000000000000000,0,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-48508063993747639111586999999999999/100000000000000000000000000000000"", ""0"", ""-10"", ""11/5"", ""219999999999999987792689257242983349/500000000000000000000000000000000000""]",0,,[],-0.7977024276816851,2.010328497117133e+17,scan_cap,-34.14140587611711,,False,False,[[3424.2283969985747]]
events_m_2,pair,11029463518763949382357848401810271401247591566481/25000000000000000000000000000000000000000000000000,48508063993747639111586999999999999/100000000000000000000000000000000,-703310855184481505668325343264656301728614386977019993347309246545916596723507231291/12500000000000000000000000000000000000000000000000000000000000000000000000000000000,0,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-48508063993747639111586999999999999/100000000000000000000000000000000"", ""0"", ""-10"", ""11/5"", ""11029463518763949382357848401810271401247591566481/25000000000000000000000000000000000000000000000000""]",2,US,"[24.9592556419146, 52.8387446085732]",-0.7977011165264218,2.010328497117133e+17,scan_cap,-34.11491499955937,-0.007349943335128728,False,True,[[3447.7163980937244]]
events_m_2,hopf_small,11029463518763949382357848401810271401247591566481/25000000000000000000000000000000000000000000000000,48508063993747639111586999999999999/100000000000000000000000000000000,-703310855184481505668325343264656301728614386977019993347309246545916596723507231291/12500000000000000000000000000000000000000000000000000000000000000000000000000000000,1/10000000,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-48508063993747639111586999999999999/100000000000000000000000000000000"", ""1/10000000"", ""-10"", ""11/5"", ""11029463518763949382357848401810271401247591566481/25000000000000000000000000000000000000000000000000""]",3,SUS,"[0.0023988752939670985, 24.9592556419146, 52.8387446085732]",-0.7977011165237832,2.010328497117133e+17,scan_cap,-34.11491496995267,-0.007349893840016719,False,True,[[3447.7163980937244]]
events_m_2,hopf,11029463518763949382357848401810271401247591566481/25000000000000000000000000000000000000000000000000,48508063993747639111586999999999999/100000000000000000000000000000000,-703310855184481505668325343264656301728614386977019993347309246545916596723507231291/12500000000000000000000000000000000000000000000000000000000000000000000000000000000,1/1000000,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-48508063993747639111586999999999999/100000000000000000000000000000000"", ""1/1000000"", ""-10"", ""11/5"", ""11029463518763949382357848401810271401247591566481/25000000000000000000000000000000000000000000000000""]",3,SUS,"[0.008372897488127267, 24.9592556419146, 52.8387446085732]",-0.7977011165000358,2.010328497117133e+17,scan_cap,-34.11491470347991,-0.0073494483921008325,False,True,[[3447.7163980937244]]
events_m_4,fold,400000000000000032137822042285976121/1000000000000000000000000000000000000,132877621756274965347800000000000007/100000000000000000000000000000000,-100726573053764932234309024541126244146344659721091666665902743979838683/500000000000000000000000000000000000000000000000000000000000000000000,0,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-132877621756274965347800000000000007/100000000000000000000000000000000"", ""0"", ""-10"", ""11/5"", ""400000000000000032137822042285976121/1000000000000000000000000000000000000""]",0,,[],-0.7898628678101126,2.010328497117133e+17,scan_cap,-33.519580390196715,,False,False,[[7101.942571790012]]
events_m_4,pair,4009083969439519182172825821971978040965335815947/10000000000000000000000000000000000000000000000000,132877621756274965347800000000000007/100000000000000000000000000000000,-993988111730119891261880952676814678826386126846078926006027408102658245669142172081/5000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-132877621756274965347800000000000007/100000000000000000000000000000000"", ""0"", ""-10"", ""11/5"", ""4009083969439519182172825821971978040965335815947/10000000000000000000000000000000000000000000000000""]",2,US,"[52.8387446085732, 111.85962321414235]",-0.789862516352012,2.010328497117133e+17,scan_cap,-33.49404504399618,-0.005870214626490622,False,True,[[7140.190395523927]]
events_m_4,hopf_small,4009083969439519182172825821971978040965335815947/10000000000000000000000000000000000000000000000000,132877621756274965347800000000000007/100000000000000000000000000000000,-993988111730119891261880952676814678826386126846078926006027408102658245669142172081/5000000000000000000000000000000000000000000000000000000000000000000000000000000000,1/10000000,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-132877621756274965347800000000000007/100000000000000000000000000000000"", ""1/10000000"", ""-10"", ""11/5"", ""4009083969439519182172825821971978040965335815947/10000000000000000000000000000000000000000000000000""]",3,SUS,"[0.0023988752939670985, 52.8387446085732, 111.85962321414235]",-0.789862516351671,2.010328497117133e+17,scan_cap,-33.49404502485041,-0.005870182266009216,False,True,[[7140.190395523927]]
events_m_4,hopf,4009083969439519182172825821971978040965335815947/10000000000000000000000000000000000000000000000000,132877621756274965347800000000000007/100000000000000000000000000000000,-993988111730119891261880952676814678826386126846078926006027408102658245669142172081/5000000000000000000000000000000000000000000000000000000000000000000000000000000000,1/1000000,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-132877621756274965347800000000000007/100000000000000000000000000000000"", ""1/1000000"", ""-10"", ""11/5"", ""4009083969439519182172825821971978040965335815947/10000000000000000000000000000000000000000000000000""]",3,SUS,"[0.006520819120330114, 52.8387446085732, 111.85962321414235]",-0.7898625163486033,2.010328497117133e+17,scan_cap,-33.49404485260319,-0.005869891024341101,False,True,[[7140.190395523927]]
events_m_5,fold,70000000000000349400984010079981601/200000000000000000000000000000000000,47206668466570249677260000000000001/250000000000000000000000000000,-10868033747310975991149245370154388803524334231669287563315889120202389/250000000000000000000000000000000000000000000000000000000000000000,0,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-47206668466570249677260000000000001/250000000000000000000000000000"", ""0"", ""-10"", ""11/5"", ""70000000000000349400984010079981601/200000000000000000000000000000000000""]",0,,[],-0.7854295426134758,2.010328497117133e+17,scan_cap,-29.2347411594662,,False,False,[[]]
events_m_5,pair,35021402766387529361734954837997213229051004215351/100000000000000000000000000000000000000000000000000,47206668466570249677260000000000001/250000000000000000000000000000,-5422902987387219641139136846650211637381334285239199534169559901866853620438953631139/125000000000000000000000000000000000000000000000000000000000000000000000000000000,0,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-47206668466570249677260000000000001/250000000000000000000000000000"", ""0"", ""-10"", ""11/5"", ""35021402766387529361734954837997213229051004215351/100000000000000000000000000000000000000000000000000""]",2,US,"[3704.281978665354, 7841.965010372586]",-0.7854295420466341,2.010328497117133e+17,scan_cap,-29.2199044374268,-0.008032960693695301,False,True,[[]]
events_m_5,hopf_small,35021402766387529361734954837997213229051004215351/100000000000000000000000000000000000000000000000000,47206668466570249677260000000000001/250000000000000000000000000000,-5422902987387219641139136846650211637381334285239199534169559901866853620438953631139/125000000000000000000000000000000000000000000000000000000000000000000000000000000,1/10000000,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-47206668466570249677260000000000001/250000000000000000000000000000"", ""1/10000000"", ""-10"", ""11/5"", ""35021402766387529361734954837997213229051004215351/100000000000000000000000000000000000000000000000000""]",3,SUS,"[0.0018682459574322228, 3704.281978665354, 7841.965010372586]",-0.7854295420466341,2.010328497117133e+17,scan_cap,-29.219904436118604,-0.008032957416670428,False,True,[[]]
events_m_5,hopf,35021402766387529361734954837997213229051004215351/100000000000000000000000000000000000000000000000000,47206668466570249677260000000000001/250000000000000000000000000000,-5422902987387219641139136846650211637381334285239199534169559901866853620438953631139/125000000000000000000000000000000000000000000000000000000000000000000000000000000,1/1000000,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-47206668466570249677260000000000001/250000000000000000000000000000"", ""1/1000000"", ""-10"", ""11/5"", ""35021402766387529361734954837997213229051004215351/100000000000000000000000000000000000000000000000000""]",3,SUS,"[0.006520819120330114, 3704.281978665354, 7841.965010372586]",-0.785429542046634,2.010328497117133e+17,scan_cap,-29.21990441842521,-0.00803292679212575,False,True,[[]]
events_logm_0,fold,346151105913584265511132364100868403/1000000000000000000000000000000000000,846262440454801849455180000000000049/1000000000000000000000000000000,-1009240726051866706063259858146670381392129974081466196046715749631930783/5000000000000000000000000000000000000000000000000000000000000000000,0,"[""0"", ""0"", ""1"", ""1"", ""1"", ""0"", ""0"", ""-846262440454801849455180000000000049/1000000000000000000000000000000"", ""0"", ""-10"", ""11/5"", ""346151105913584265511132364100868403/1000000000000000000000000000000000000""]",0,,[],-0.7854051671072122,,integration_failure_bracket,,,False,False,[[]]
